first_name,middle_name,last_name,relationship,email,phone,stu_id
Emilia,,bankston,Mother,emilia.bankston@mail.com,5555556970,67013068
Elsa,,warfield,Mother,elsa.warfield@mail.com,5555557898,67013069
Julia,,doolittle,Mother,julia.doolittle@mail.com,5555563594,67013070
Veronica,,richmond,Mother,veronica.richmond@mail.com,5555556604,67013071
Alejandra,,haley,Mother,alejandra.haley@mail.com,5555555849,67013072
Alejandro,,roundy,Father,alejandro.roundy@mail.com,5555555893,67013073
Michelle,,edmonds,Mother,michelle.edmonds@mail.com,5555562324,67013074
Ali,,bannister,Mother,ali.bannister@mail.com,5555557340,67013075
Hector,,lussier,Father,hector.lussier@mail.com,5555557807,67013076
Oscar,,dunaway,Father,oscar.dunaway@mail.com,5555561767,67013077
Adilene,,rex,Mother,adilene.rex@mail.com,5555555725,67013078
Amari,,bill,Mother,amari.bill@mail.com,5555556044,67013079
Maritza,,joyce,Mother,maritza.joyce@mail.com,5555560042,67013080
Irene,,bessette,Mother,irene.bessette@mail.com,5555558969,67013081
Monique,,whitehouse,Mother,monique.whitehouse@mail.com,5555561331,67013082
Rosemary,,mitchell,Mother,rosemary.mitchell@mail.com,5555560663,67013083
Beatriz,,eng,Mother,beatriz.eng@mail.com,5555556663,67013084
Claudia,,anders,Mother,claudia.anders@mail.com,5555563898,67013085
Tia,,mace,Mother,tia.mace@mail.com,5555563015,67013086
Tia,,donovan,Mother,tia.donovan@mail.com,5555563014,67013087
Zinahi,,gaynor,Mother,zinahi.gaynor@mail.com,5555563652,67013088
Janet,,olmstead,Mother,janet.olmstead@mail.com,5555559187,67013089
Isaura,,bach,Grandmother,isaura.bach@mail.com,5555563340,67013090
Emmanuel,,kelso,Uncle,emmanuel.kelso@mail.com,5555557937,67013091
Gilda,,avant,Mother,gilda.avant@mail.com,5555558598,67013092
Rebeca,,pless,Mother,rebeca.pless@mail.com,5555560920,67013093
Jessica,,krauss,Mother,jessica.krauss@mail.com,5555559337,67013094
Kaila,,belt,Mother,kaila.belt@mail.com,5555559639,67013095
Claudia,,salem,Mother,claudia.salem@mail.com,5555557312,67013096
Karen,,halpern,Mother,karen.halpern@mail.com,5555563206,67013097
Maria,,thai,Mother,maria.thai@mail.com,5555560771,67013098
Carolina,,goldsberry,Mother,carolina.goldsberry@mail.com,5555556567,67013099
Graciela,,alonzo,Mother,graciela.alonzo@mail.com,5555558709,67013100
Judith,,bonnett,Mother,judith.bonnett@mail.com,5555559585,67013101
Yvonne,,johnston,Mother,yvonne.johnston@mail.com,5555563614,67013102
Veronica,,ruch,Mother,veronica.ruch@mail.com,5555563231,67013103
Monzerrath,,hansen,Mother,monzerrath.hansen@mail.com,5555561358,67013104
Miriam,,hefner,Mother,miriam.hefner@mail.com,5555561206,67013105
Emmeline,,dorn,Mother,emmeline.dorn@mail.com,5555558085,67013106
Lilia,,vaca,Mother,lilia.vaca@mail.com,5555555758,67013107
Eduardo,,burgess,Foster Father,eduardo.burgess@mail.com,5555563698,67013108
Valeshka,,mcmurry,Mother,valeshka.mcmurry@mail.com,5555563110,67013109
Eunice,,kimes,Mother,eunice.kimes@mail.com,5555558234,67013110
Concepcion,,homan,Court Appointed Guardian,concepcion.homan@mail.com,5555558683,67013111
Renato,,fleetwood,Father,renato.fleetwood@mail.com,5555563379,67013112
Guadalupe,,endicott,Mother,guadalupe.endicott@mail.com,5555560488,67013113
Roberta,,waterman,Mother,roberta.waterman@mail.com,5555562236,67013114
Jaqueline,,bickel,Mother,jaqueline.bickel@mail.com,5555559124,67013115
Ana Paola,,cormier,Mother,ana paola.cormier@mail.com,5555561764,67013116
Francisco,,remillard,Father,francisco.remillard@mail.com,5555558685,67013117
ROBLES NAVARRO,,bradbury,Mother,robles navarro.bradbury@mail.com,5555560384,67013118
Gabriella,,coe,Mother,gabriella.coe@mail.com,5555563673,67013119
Lesly,,abell,Caregiver,lesly.abell@mail.com,5555560074,67013120
Karen,,marroquin,Mother,karen.marroquin@mail.com,5555563781,67013121
Karina,,gladden,Mother,karina.gladden@mail.com,5555559684,67013122
Christina,,piatt,Aunt,christina.piatt@mail.com,5555560733,67013123
Mara,,danforth,Mother,mara.danforth@mail.com,5555560664,67013124
Barbara,,pomeroy,Mother,barbara.pomeroy@mail.com,5555556564,67013125
Karen,,stephenson,Mother,karen.stephenson@mail.com,5555558439,67013126
Julie,,espinal,Mother,julie.espinal@mail.com,5555556640,67013127
Alba,,hildebrand,Mother,alba.hildebrand@mail.com,5555562360,67013128
Sylvia,,solano,Mother,sylvia.solano@mail.com,5555562912,67013129
Maribel,,dent,Mother,maribel.dent@mail.com,5555561285,67013130
Ana,,zielinski,Mother,ana.zielinski@mail.com,5555556130,67013131
Teresa de Jesus,,eiland,Mother,teresa de jesus.eiland@mail.com,5555562980,67013132
Teresa de Jesus,,clary,Mother,teresa de jesus.clary@mail.com,5555562981,67013133
Irma,,wainwright,Mother,irma.wainwright@mail.com,5555558935,67013134
Araceli,,slaton,Mother,araceli.slaton@mail.com,5555555612,67013135
Zayda,,parry,Mother,zayda.parry@mail.com,5555563636,67013136
Vicente,,decastro,Father,vicente.decastro@mail.com,5555563268,67013137
Indra,,newberry,Mother,indra.newberry@mail.com,5555558951,67013138
Dayana,,kilmer,Mother,dayana.kilmer@mail.com,5555557786,67013139
Erika,,beers,Mother,erika.beers@mail.com,5555563160,67013140
Priscila,,esquivel,Mother,priscila.esquivel@mail.com,5555558194,67013141
Jennifer,,lawhorn,Mother,jennifer.lawhorn@mail.com,5555559286,67013143
Carolina,,zapata,Mother,carolina.zapata@mail.com,5555561377,67013144
Monica,,kidder,Mother,monica.kidder@mail.com,5555561307,67013145
Kenia,,minton,Mother,kenia.minton@mail.com,5555559835,67013146
Andrea,,poling,Mother,andrea.poling@mail.com,5555561580,67013147
Jocabeth,,kohler,Mother,jocabeth.kohler@mail.com,5555562575,67013148
Ana,,yarborough,Mother,ana.yarborough@mail.com,5555555598,67013149
Maribel,,zelaya,Mother,maribel.zelaya@mail.com,5555555565,67013150
Feliza,,francisco,Mother,feliza.francisco@mail.com,5555558345,67013151
Melissa,,boles,Mother,melissa.boles@mail.com,5555561070,67013152
Karla,,mcclean,Mother,karla.mcclean@mail.com,5555559726,67013153
James,,webster,Father,james.webster@mail.com,5555559519,67013154
Tzurishaday,,weiner,Mother,tzurishaday.weiner@mail.com,5555563069,67013155
Kimberly,,matherne,Mother,kimberly.matherne@mail.com,5555557589,67013156
Kimberly,,farmer,Mother,kimberly.farmer@mail.com,5555557590,67013157
Brenda,,rife,Mother,brenda.rife@mail.com,5555556676,67013158
Ashley,,fairbanks,Mother,ashley.fairbanks@mail.com,5555556467,67013159
Lidia,,doctor,Mother,lidia.doctor@mail.com,5555561347,67013160
Pedro,,mercado,Father,pedro.mercado@mail.com,5555562051,67013161
Bryan,,pack,Father,bryan.pack@mail.com,5555556761,67013162
Joanna,,mulcahy,Mother,joanna.mulcahy@mail.com,5555559076,67013163
Marlin,,bunker,Mother,marlin.bunker@mail.com,5555557591,67013164
PAULINA,,heredia,Mother,paulina.heredia@mail.com,5555556243,67013165
Perla Yahayra,,correll,Mother,perla yahayra.correll@mail.com,5555561899,67013166
JENNIFER,,park,Mother,jennifer.park@mail.com,5555559277,67013167
Arlynn,,shepard,Mother,arlynn.shepard@mail.com,5555556308,67013168
Barbara,,nolasco,Mother,barbara.nolasco@mail.com,5555556566,67013169
Beatriz,,kroeger,Mother,beatriz.kroeger@mail.com,5555556749,67013170
Maysoon,,liggins,Mother,maysoon.liggins@mail.com,5555558947,67013171
Ariana,,harder,Mother,ariana.harder@mail.com,5555556379,67013172
Samantha,,kaylor,Mother,samantha.kaylor@mail.com,5555562794,67013173
Luis,,standley,Father,luis.standley@mail.com,5555560424,67013174
Josue,,mangrum,Father,josue.mangrum@mail.com,5555558176,67013175
Alejandra,,pugh,Mother,alejandra.pugh@mail.com,5555555617,67013176
Grisel,,haire,Mother,grisel.haire@mail.com,5555558740,67013177
Evelyn,,aiello,Mother,evelyn.aiello@mail.com,5555558259,67013178
Sthephanie,,sasser,Mother,sthephanie.sasser@mail.com,5555563404,67013179
Edna,,halliday,Mother,edna.halliday@mail.com,5555558633,67013180
Lizeth,,chaffin,Mother,lizeth.chaffin@mail.com,5555560279,67013181
Leslye,,bastian,Mother,leslye.bastian@mail.com,5555560091,67013182
Rebecca,,demers,Mother,rebecca.demers@mail.com,5555562157,67013183
Crysthia,,cooley,Mother,crysthia.cooley@mail.com,5555557445,67013184
Ivanna,,shanklin,Mother,ivanna.shanklin@mail.com,5555559067,67013185
Lucrecia,,davison,Mother,lucrecia.davison@mail.com,5555560040,67013186
Laura,,gregory,Mother,laura.gregory@mail.com,5555559963,67013187
Jonathan,,barrier,Father,jonathan.barrier@mail.com,5555560410,67013188
Ashley,,carruthers,Mother,ashley.carruthers@mail.com,5555556494,67013189
Alma,,mcghee,Mother,alma.mcghee@mail.com,5555560764,67013190
Maria,,fuqua,Mother,maria.fuqua@mail.com,5555560702,67013191
Angelica,,dement,Mother,angelica.dement@mail.com,5555555737,67013192
Dulce,,downing,Mother,dulce.downing@mail.com,5555557792,67013193
Jacqueline,,bergin,Mother,jacqueline.bergin@mail.com,5555560680,67013194
Andrea,,hunt,Mother,andrea.hunt@mail.com,5555556163,67013195
Angelica,,carrigan,Mother,angelica.carrigan@mail.com,5555558925,67013196
Elaine,,callan,Mother,elaine.callan@mail.com,5555555817,67013197
Adriana,,greenfield,Mother,adriana.greenfield@mail.com,5555555685,67013198
Erick,,pineda,Father,erick.pineda@mail.com,5555558125,67013199
Ivan,,clark,Father,ivan.clark@mail.com,5555561150,67013200
Fernanda,,callis,Mother,fernanda.callis@mail.com,5555558303,67013201
Elizabeth,,legrand,Mother,elizabeth.legrand@mail.com,5555557958,67013202
Kimgreth,,durant,Mother,kimgreth.durant@mail.com,5555559880,67013203
Jaylene,,clare,Mother,jaylene.clare@mail.com,5555561221,67013204
Cristina,,waldon,Mother,cristina.waldon@mail.com,5555557134,67013205
Fernando,,rego,Father,fernando.rego@mail.com,5555558363,67013206
Richard,,metts,Father,richard.metts@mail.com,5555563767,67013207
Alejandra,,ewell,Mother,alejandra.ewell@mail.com,5555555887,67013208
Cynthia,,barhorst,Mother,cynthia.barhorst@mail.com,5555557360,67013209
Martha,,hossain,Mother,martha.hossain@mail.com,5555560147,67013210
Stephanie,,hudnall,Mother,stephanie.hudnall@mail.com,5555557803,67013211
Brian,,east,Father,brian.east@mail.com,5555556799,67013212
Karla,,llamas,Mother,karla.llamas@mail.com,5555559754,67013213
Joanna,,burnell,Mother,joanna.burnell@mail.com,5555559397,67013214
Sonia,,matherne,Mother,sonia.matherne@mail.com,5555562652,67013215
Irma,,correa,Mother,irma.correa@mail.com,5555557826,67013216
Janett,,koehler,Mother,janett.koehler@mail.com,5555559192,67013217
Lupita,,slavin,Mother,lupita.slavin@mail.com,5555563063,67013218
Elizabeth,,winslow,Mother,elizabeth.winslow@mail.com,5555560234,67013219
Susana,,neely,Mother,susana.neely@mail.com,5555559951,67013220
Lizbeth,,osteen,Mother,lizbeth.osteen@mail.com,5555560249,67013221
Tanya,,mccloskey,Mother,tanya.mccloskey@mail.com,5555562950,67013222
Dalia,,boyles,Mother,dalia.boyles@mail.com,5555557527,67013223
Izamar,,keeling,Mother,izamar.keeling@mail.com,5555559104,67013224
Nallely,,sundberg,Mother,nallely.sundberg@mail.com,5555561651,67013225
Yanina,,mcclain,Mother,yanina.mcclain@mail.com,5555561586,67013226
Karla,,rivers,Mother,karla.rivers@mail.com,5555556536,67013227
Nancy,,haley,Mother,nancy.haley@mail.com,5555561469,67013228
Andrea,,shoffner,Mother,andrea.shoffner@mail.com,5555555735,67013229
Stefania,,lancaster,Mother,stefania.lancaster@mail.com,5555558215,67013230
Jerem,,atkinson,Mother,jerem.atkinson@mail.com,5555559308,67013231
Jessica,,loftin,Mother,jessica.loftin@mail.com,5555559326,67013232
Laura,,tallent,Mother,laura.tallent@mail.com,5555557611,67013233
Sonia,,ladner,Mother,sonia.ladner@mail.com,5555562776,67013234
Paulina,,otto,Mother,paulina.otto@mail.com,5555560118,67013235
Ariana,,schoen,Mother,ariana.schoen@mail.com,5555556381,67013236
Jennifer,,baca,Mother,jennifer.baca@mail.com,5555559279,67013237
Selma,,westmoreland,Mother,selma.westmoreland@mail.com,5555562637,67013238
Estephania,,sommer,Mother,estephania.sommer@mail.com,5555558221,67013239
CLAUDIA,,hutchings,Mother,claudia.hutchings@mail.com,5555557296,67013240
Maria,,pisano,Mother,maria.pisano@mail.com,5555561023,67013241
Maricela,,cowan,Mother,maricela.cowan@mail.com,5555560787,67013242
Karina,,comstock,Mother,karina.comstock@mail.com,5555559771,67013243
Marco,,reader,Foster Father,marco.reader@mail.com,5555560686,67013244
Marco,,schumacher,Foster Father,marco.schumacher@mail.com,5555560687,67013245
Aryadne,,bankston,Mother,aryadne.bankston@mail.com,5555556434,67013246
Adilia M,,adair,Mother,adilia m.adair@mail.com,5555560832,67013247
Cynthia,,tan,Mother,cynthia.tan@mail.com,5555557478,67013248
Monica,,dunford,Mother,monica.dunford@mail.com,5555561301,67013249
Lidia,,buehler,Mother,lidia.buehler@mail.com,5555561346,67013250
Elizabeth,,juarez,Mother,elizabeth.juarez@mail.com,5555557981,67013251
Edgar,,corriveau,Father,edgar.corriveau@mail.com,5555559137,67013252
Elisa,,ryan,Mother,elisa.ryan@mail.com,5555557992,67013253
Paola,,kay,Mother,paola.kay@mail.com,5555560624,67013254
Yajaira,,rojo,Mother,yajaira.rojo@mail.com,5555556498,67013255
Alex,,holden,Father,alex.holden@mail.com,5555556411,67013256
Leticia,,olivarez,Mother,leticia.olivarez@mail.com,5555558384,67013257
Angeldeniss,,urquhart,Mother,angeldeniss.urquhart@mail.com,5555556188,67013258
Nayellie,,bobbitt,Mother,nayellie.bobbitt@mail.com,5555561619,67013259
Magdalena,,weidner,Mother,magdalena.weidner@mail.com,5555560581,67013260
Yarelly,,durham,Mother,yarelly.durham@mail.com,5555561727,67013261
Laura,,gault,Mother,laura.gault@mail.com,5555561043,67013262
Joseph,,butts,Father,joseph.butts@mail.com,5555561972,67013263
Eli,,barrington,Mother,eli.barrington@mail.com,5555557959,67013264
Alejandra,,bloomer,Mother,alejandra.bloomer@mail.com,5555555870,67013265
Lucia,,sams,Mother,lucia.sams@mail.com,5555560387,67013266
Anacaren,,sherlock,Mother,anacaren.sherlock@mail.com,5555556074,67013267
Luis,,mccorkle,Father,luis.mccorkle@mail.com,5555560427,67013268
Raul,,swarey,Father,raul.swarey@mail.com,5555562160,67013269
Sofia,,dockery,Mother,sofia.dockery@mail.com,5555560914,67013270
Marlene,,roll,Mother,marlene.roll@mail.com,5555563289,67013271
Dorothy,,felts,Mother,dorothy.felts@mail.com,5555557832,67013272
Lizbeth,,marlow,Mother,lizbeth.marlow@mail.com,5555560238,67013273
Yohanna,,kirchner,Mother,yohanna.kirchner@mail.com,5555561081,67013274
Claudia,,gupta,Mother,claudia.gupta@mail.com,5555562977,67013275
Leslye,,self,Mother,leslye.self@mail.com,5555560090,67013276
Paloma,,madrid,Mother,paloma.madrid@mail.com,5555563377,67013277
Jorge,,storm,Father,jorge.storm@mail.com,5555562065,67013278
Perla,,sudduth,Mother,perla.sudduth@mail.com,5555560389,67013279
Jessica,,kruger,Mother,jessica.kruger@mail.com,5555559316,67013280
Dayana,,forrest,Mother,dayana.forrest@mail.com,5555557532,67013281
Juan,,hull,Father,juan.hull@mail.com,5555557013,67013282
Cristian,,gandy,Father,cristian.gandy@mail.com,5555557059,67013283
oscar omar,,daye,Father,oscar omar.daye@mail.com,5555561765,67013284
Vanessa,,barfield,Mother,vanessa.barfield@mail.com,5555563157,67013285
Perla,,holler,Mother,perla.holler@mail.com,5555561927,67013286
Melissa,,holden,Mother,melissa.holden@mail.com,5555561071,67013287
Mario,,hawley,Father,mario.hawley@mail.com,5555560830,67013288
Jetzia,,shears,Mother,jetzia.shears@mail.com,5555559355,67013289
Angelina,,sanabria,Mother,angelina.sanabria@mail.com,5555555797,67013290
Janeth,,spencer,Mother,janeth.spencer@mail.com,5555558764,67013291
Sandy,,mckinzie,Mother,sandy.mckinzie@mail.com,5555562566,67013292
Celina,,bloomfield,Mother,celina.bloomfield@mail.com,5555557105,67013293
Genevieve,,box,Mother,genevieve.box@mail.com,5555557608,67013294
Karen,,ivie,Mother,karen.ivie@mail.com,5555559650,67013295
Wendy,,pedroza,Mother,wendy.pedroza@mail.com,5555562828,67013296
Lorena,,getz,Mother,lorena.getz@mail.com,5555558726,67013297
Oscar,,cortez,Father,oscar.cortez@mail.com,5555561768,67013298
Idali,,reed,Mother,idali.reed@mail.com,5555558923,67013299
Cristina,,kirsch,Mother,cristina.kirsch@mail.com,5555557179,67013300
Joanna,,brookshire,Mother,joanna.brookshire@mail.com,5555559394,67013301
Mariana,,driscoll,Mother,mariana.driscoll@mail.com,5555560752,67013302
Miguel,,strand,Father,miguel.strand@mail.com,5555561194,67013303
David,,galvez,Father,david.galvez@mail.com,5555557613,67013304
Kenia,,cowart,Mother,kenia.cowart@mail.com,5555559834,67013305
Ernesto,,nowlin,Father,ernesto.nowlin@mail.com,5555558164,67013306
Marisa,,sonnier,Mother,marisa.sonnier@mail.com,5555560831,67013307
Daniel,,damon,Father,daniel.damon@mail.com,5555557565,67013308
Elizabeth,,hoyt,Mother,elizabeth.hoyt@mail.com,5555563173,67013309
David,,mcmillan,Father,david.mcmillan@mail.com,5555562274,67013310
Brian,,ashcraft,Father,brian.ashcraft@mail.com,5555556800,67013311
Azucena,,loomis,Mother,azucena.loomis@mail.com,5555556529,67013312
Guadalupe,,easter,Mother,guadalupe.easter@mail.com,5555558912,67013313
Diana,,moen,Mother,diana.moen@mail.com,5555557744,67013314
Brenda,,markle,Mother,brenda.markle@mail.com,5555556782,67013315
Jamir,,schott,Father,jamir.schott@mail.com,5555563386,67013316
Diana,,abner,Mother,diana.abner@mail.com,5555557784,67013317
Keila,,duong,Mother,keila.duong@mail.com,5555559815,67013318
Maria,,paez,Mother,maria.paez@mail.com,5555560925,67013319
Barbara,,chong,Mother,barbara.chong@mail.com,5555556580,67013320
Christian,,gaspard,Mother,christian.gaspard@mail.com,5555561808,67013321
Roxana,,bracy,Mother,roxana.bracy@mail.com,5555562403,67013322
Sonia,,hassell,Mother,sonia.hassell@mail.com,5555563643,67013323
Elizabeth,,vergara,Mother,elizabeth.vergara@mail.com,5555557964,67013324
Maria,,person,Mother,maria.person@mail.com,5555557706,67013325
Lizette,,scanlon,Mother,lizette.scanlon@mail.com,5555560264,67013326
Hector,,myrick,Father,hector.myrick@mail.com,5555558892,67013327
Leslie,,millar,Mother,leslie.millar@mail.com,5555560085,67013328
Tania,,mosley,Mother,tania.mosley@mail.com,5555558447,67013329
Carmen Itzel,,muir,Mother,carmen itzel.muir@mail.com,5555557231,67013330
Alma,,bott,Mother,alma.bott@mail.com,5555562628,67013331
Susana,,clay,Mother,susana.clay@mail.com,5555562870,67013332
Iliana,,valadez,Mother,iliana.valadez@mail.com,5555558356,67013333
Josue,,gandy,Father,josue.gandy@mail.com,5555559533,67013334
Ana,,judy,Mother,ana.judy@mail.com,5555562405,67013335
Ana,,palacios,Mother,ana.palacios@mail.com,5555556142,67013336
Darlyn,,olsen,Family Member,darlyn.olsen@mail.com,5555557624,67013337
Leslie,,anwar,Mother,leslie.anwar@mail.com,5555560080,67013338
Jovana,,payton,Mother,jovana.payton@mail.com,5555559537,67013339
Vanessa,,mclendon,Mother,vanessa.mclendon@mail.com,5555560950,67013340
Malvina,,churchill,Mother,malvina.churchill@mail.com,5555560620,67013341
Delilah,,layton,Mother,delilah.layton@mail.com,5555557648,67013342
Melanie,,shealy,Mother,melanie.shealy@mail.com,5555561468,67013343
Elena,,dodson,Mother,elena.dodson@mail.com,5555558361,67013344
Charlene,,erickson,Mother,charlene.erickson@mail.com,5555557149,67013345
Minerva,,hershberger,Mother,minerva.hershberger@mail.com,5555561214,67013346
